transaction_id,user_id,transaction_date,plan_type,revenue
1552,14442,2024-08-14,annual,200
1553,14450,2024-09-07,monthly,20
1554,14461,2024-07-26,monthly,20
1555,14462,2024-06-07,monthly,20
1556,14469,2024-02-11,monthly,20
1557,14486,2024-04-04,monthly,20
1558,14498,2024-08-17,monthly,20
1559,14507,2024-03-04,monthly,20
1560,14510,2024-04-12,annual,200
1561,14513,2024-02-08,monthly,20
1562,14534,2024-07-04,monthly,20
1563,14537,2024-07-02,monthly,20
1564,14548,2024-05-11,monthly,20
1565,14552,2024-08-06,monthly,20
1566,14553,2024-04-07,monthly,20
1567,14562,2024-08-25,monthly,20
1568,14577,2024-02-21,annual,200
1569,14581,2024-06-04,monthly,20
1570,14587,2024-07-07,monthly,20
1571,14598,2024-02-01,monthly,20
1572,14613,2024-01-14,monthly,20
1573,14615,2024-04-16,annual,200
1574,14618,2024-02-07,annual,200
1575,14623,2024-01-20,monthly,20
1576,14635,2024-07-22,monthly,20
1577,14638,2024-02-06,annual,200
1578,14655,2024-07-12,monthly,20
1579,14656,2024-02-10,monthly,20
1580,14658,2024-08-25,monthly,20
1581,14666,2024-07-29,monthly,20
1582,14695,2024-06-03,annual,200
1583,14700,2024-04-20,annual,200
1584,14703,2024-05-16,monthly,20
1585,14706,2024-07-14,monthly,20
1586,14709,2024-07-18,annual,200
1587,14720,2024-04-04,annual,200
1588,14721,2024-02-08,monthly,20
1589,14737,2024-01-06,monthly,20
1590,14746,2024-05-03,monthly,20
1591,14748,2024-02-11,monthly,20
1592,14767,2024-08-27,monthly,20
1593,14783,2024-05-01,monthly,20
1594,14786,2024-03-25,monthly,20
1595,14795,2024-05-07,annual,200
1596,14807,2024-05-21,monthly,20
1597,14810,2024-01-13,monthly,20
1598,14822,2024-07-02,monthly,20
1599,14828,2024-04-21,monthly,20
1600,14836,2024-06-02,monthly,20
1601,14849,2024-04-13,monthly,20
1602,14850,2024-05-19,monthly,20
1603,14887,2024-07-26,annual,200
1604,14891,2024-06-24,monthly,20
1605,14894,2024-04-29,monthly,20
1606,14906,2024-03-21,monthly,20
1607,14912,2024-08-27,monthly,20
1608,14921,2024-05-17,annual,200
1609,14931,2024-08-06,annual,200
1610,14934,2024-08-30,monthly,20
1611,14958,2024-02-17,monthly,20
1612,14970,2024-08-31,annual,200
1613,14975,2024-05-17,monthly,20
1614,14977,2024-02-17,monthly,20
1615,14988,2024-08-22,annual,200
1616,15001,2024-04-26,monthly,20
1617,15011,2024-01-18,monthly,20
1618,15025,2024-02-24,annual,200
1619,15031,2024-01-11,monthly,20
1620,15053,2024-02-18,annual,200
1621,15061,2024-03-28,monthly,20
1622,15076,2024-07-26,monthly,20
1623,15078,2024-05-25,monthly,20
1624,15103,2024-09-02,monthly,20
1625,15114,2024-07-25,monthly,20
1626,15157,2024-05-04,monthly,20
1627,15181,2024-01-27,monthly,20
1628,15183,2024-02-24,monthly,20
1629,15193,2024-08-11,monthly,20
1630,15208,2024-08-16,monthly,20
1631,15209,2024-01-25,monthly,20
1632,15218,2024-07-14,monthly,20
1633,15219,2024-07-23,annual,200
1634,15224,2024-03-31,monthly,20
1635,15253,2024-06-11,monthly,20
1636,15254,2024-02-28,annual,200
1637,15273,2024-03-16,monthly,20
1638,15277,2024-05-28,monthly,20
1639,15278,2024-07-27,monthly,20
1640,15284,2024-07-15,monthly,20
1641,15302,2024-03-14,monthly,20
1642,15308,2024-05-06,annual,200
1643,15313,2024-04-08,annual,200
1644,15319,2024-05-19,monthly,20
1645,15325,2024-04-25,annual,200
1646,15327,2024-02-06,monthly,20
1647,15340,2024-02-12,monthly,20
1648,15346,2024-07-08,monthly,20
1649,15375,2024-07-11,annual,200
1650,15379,2024-05-15,annual,200
1651,15380,2024-05-28,monthly,20
1652,15388,2024-05-12,annual,200
1653,15403,2024-08-15,annual,200
1654,15404,2024-07-25,monthly,20
1655,15406,2024-06-19,monthly,20
1656,15411,2024-05-16,monthly,20
1657,15417,2024-01-17,monthly,20
1658,15427,2024-02-17,annual,200
1659,15436,2024-06-13,annual,200
1660,15445,2024-08-29,annual,200
1661,15460,2024-02-10,monthly,20
1662,15461,2024-08-22,monthly,20
1663,15464,2024-04-03,monthly,20
1664,15466,2024-07-18,monthly,20
1665,15471,2024-05-03,annual,200
1666,15476,2024-03-16,monthly,20
1667,15514,2024-07-03,monthly,20
1668,15518,2024-05-14,monthly,20
1669,15531,2024-03-24,monthly,20
1670,15536,2024-02-21,annual,200
1671,15552,2024-08-08,monthly,20
1672,15571,2024-08-09,annual,200
1673,15590,2024-05-29,monthly,20
1674,15592,2024-02-26,annual,200
1675,15594,2024-04-23,annual,200
1676,15599,2024-04-07,annual,200
1677,15608,2024-08-15,annual,200
1678,15616,2024-06-21,monthly,20
1679,15631,2024-03-06,monthly,20
1680,15633,2024-08-13,annual,200
1681,15654,2024-03-20,monthly,20
1682,15682,2024-04-26,annual,200
1683,15685,2024-06-15,monthly,20
1684,15696,2024-05-13,annual,200
1685,15712,2024-05-28,monthly,20
1686,15717,2024-04-19,monthly,20
1687,15719,2024-07-06,annual,200
1688,15737,2024-03-01,annual,200
1689,15742,2024-06-28,monthly,20
1690,15776,2024-06-20,annual,200
1691,15789,2024-01-30,monthly,20
1692,15792,2024-05-22,monthly,20
1693,15799,2024-02-08,monthly,20
1694,15809,2024-04-04,monthly,20
1695,15820,2024-04-06,monthly,20
1696,15821,2024-02-05,monthly,20
1697,15826,2024-08-20,monthly,20
1698,15841,2024-06-29,monthly,20
1699,15845,2024-08-08,annual,200
1700,15864,2024-08-25,annual,200
1701,15879,2024-05-28,annual,200
1702,15886,2024-06-24,monthly,20
1703,15891,2024-08-10,monthly,20
1704,15904,2024-07-13,annual,200
1705,15905,2024-03-26,annual,200
1706,15909,2024-08-21,annual,200
1707,15924,2024-08-21,monthly,20
1708,15935,2024-04-19,monthly,20
1709,15952,2024-05-09,annual,200
1710,15961,2024-07-13,monthly,20
1711,15970,2024-07-23,monthly,20
1712,15995,2024-03-14,annual,200
1713,16002,2024-08-02,monthly,20
1714,16043,2024-06-04,annual,200
1715,16044,2024-07-20,annual,200
1716,16045,2024-09-04,monthly,20
1717,16049,2024-09-01,monthly,20
1718,16057,2024-06-13,monthly,20
1719,16060,2024-07-05,monthly,20
1720,16066,2024-05-12,monthly,20
1721,16069,2024-01-24,monthly,20
1722,16077,2024-07-21,annual,200
1723,16090,2024-04-21,monthly,20
1724,16102,2024-02-18,annual,200
1725,16123,2024-08-29,monthly,20
1726,16159,2024-02-03,monthly,20
1727,16162,2024-03-21,monthly,20
1728,16170,2024-07-03,monthly,20
1729,16175,2024-03-29,annual,200
1730,16199,2024-06-12,monthly,20
1731,16210,2024-02-02,monthly,20
1732,16213,2024-01-26,annual,200
1733,16224,2024-03-28,monthly,20
1734,16275,2024-01-18,annual,200
1735,16277,2024-06-15,monthly,20
1736,16289,2024-01-08,monthly,20
1737,16309,2024-05-20,monthly,20
1738,16313,2024-07-19,monthly,20
1739,16322,2024-02-26,monthly,20
1740,16330,2024-05-22,monthly,20
1741,16332,2024-03-27,monthly,20
1742,16340,2024-08-17,monthly,20
1743,16341,2024-04-04,monthly,20
1744,16345,2024-09-03,monthly,20
1745,16375,2024-02-25,monthly,20
1746,16381,2024-04-08,monthly,20
1747,16386,2024-04-24,monthly,20
1748,16389,2024-08-08,annual,200
1749,16395,2024-06-01,monthly,20
1750,16411,2024-05-11,monthly,20
1751,16413,2024-02-18,monthly,20
1752,16453,2024-06-27,monthly,20
1753,16458,2024-04-05,monthly,20
1754,16460,2024-05-05,monthly,20
1755,16463,2024-08-28,annual,200
1756,16469,2024-03-30,monthly,20
1757,16472,2024-06-01,annual,200
1758,16482,2024-01-14,annual,200
1759,16484,2024-06-05,annual,200
1760,16499,2024-04-27,annual,200
1761,16508,2024-08-30,monthly,20
1762,16520,2024-01-24,monthly,20
1763,16526,2024-08-13,monthly,20
1764,16533,2024-09-08,annual,200
1765,16535,2024-04-22,monthly,20
1766,16537,2024-02-25,annual,200
1767,16547,2024-02-18,annual,200
1768,16554,2024-06-13,monthly,20
1769,16564,2024-01-24,monthly,20
1770,16586,2024-08-11,monthly,20
1771,16589,2024-05-26,monthly,20
1772,16593,2024-02-14,monthly,20
1773,16611,2024-08-21,monthly,20
1774,16624,2024-06-11,monthly,20
1775,16626,2024-02-07,monthly,20
1776,16636,2024-03-03,monthly,20
1777,16641,2024-07-29,monthly,20
1778,16648,2024-08-22,monthly,20
1779,16664,2024-03-19,monthly,20
1780,16666,2024-07-03,monthly,20
1781,16670,2024-03-18,monthly,20
1782,16671,2024-03-19,annual,200
1783,16675,2024-08-31,annual,200
1784,16679,2024-06-09,annual,200
1785,16716,2024-06-11,monthly,20
1786,16718,2024-02-05,monthly,20
1787,16727,2024-07-10,annual,200
1788,16733,2024-02-06,monthly,20
1789,16735,2024-05-22,monthly,20
1790,16738,2024-02-12,annual,200
1791,16741,2024-03-14,monthly,20
1792,16760,2024-04-17,monthly,20
1793,16765,2024-06-20,monthly,20
1794,16775,2024-05-25,monthly,20
1795,16780,2024-05-19,monthly,20
1796,16798,2024-08-29,monthly,20
1797,16837,2024-06-20,monthly,20
1798,16842,2024-05-17,annual,200
1799,16855,2024-04-21,monthly,20
1800,16878,2024-03-29,annual,200
1801,16912,2024-02-06,annual,200
1802,16921,2024-06-28,monthly,20
1803,16930,2024-02-02,monthly,20
1804,16939,2024-08-31,monthly,20
1805,16952,2024-03-09,annual,200
1806,16956,2024-03-12,monthly,20
1807,16965,2024-01-10,monthly,20
1808,16971,2024-08-01,monthly,20
1809,16973,2024-05-31,monthly,20
1810,16980,2024-01-18,monthly,20
1811,16985,2024-07-10,monthly,20
1812,17002,2024-03-13,monthly,20
1813,17011,2024-06-06,monthly,20
1814,17018,2024-02-26,annual,200
1815,17022,2024-08-12,annual,200
1816,17038,2024-06-16,annual,200
1817,17052,2024-06-06,annual,200
1818,17061,2024-03-11,monthly,20
1819,17064,2024-05-01,monthly,20
1820,17080,2024-05-03,monthly,20
1821,17091,2024-05-04,annual,200
1822,17130,2024-01-05,annual,200
1823,17139,2024-08-10,monthly,20
1824,17159,2024-06-21,monthly,20
1825,17177,2024-08-29,monthly,20
1826,17190,2024-02-28,monthly,20
1827,17197,2024-05-14,annual,200
1828,17201,2024-08-08,monthly,20
1829,17215,2024-04-16,annual,200
1830,17251,2024-06-13,annual,200
1831,17258,2024-05-14,monthly,20
1832,17274,2024-05-27,monthly,20
1833,17313,2024-08-31,monthly,20
1834,17319,2024-07-10,annual,200
1835,17322,2024-07-19,monthly,20
1836,17338,2024-08-26,annual,200
1837,17358,2024-06-22,monthly,20
1838,17365,2024-02-13,annual,200
1839,17400,2024-05-08,annual,200
1840,17406,2024-01-19,monthly,20
1841,17432,2024-08-25,monthly,20
1842,17441,2024-02-11,annual,200
1843,17457,2024-04-24,monthly,20
1844,17468,2024-03-15,annual,200
1845,17470,2024-03-21,monthly,20
1846,17481,2024-03-25,monthly,20
1847,17490,2024-02-06,annual,200
1848,17492,2024-04-20,monthly,20
1849,17496,2024-02-19,monthly,20
1850,17504,2024-07-19,monthly,20
1851,17506,2024-07-14,monthly,20
1852,17511,2024-07-11,monthly,20
1853,17517,2024-01-17,annual,200
1854,17520,2024-03-25,monthly,20
1855,17527,2024-05-12,monthly,20
1856,17539,2024-04-02,monthly,20
1857,17542,2024-07-10,annual,200
1858,17545,2024-08-25,monthly,20
1859,17554,2024-05-27,monthly,20
1860,17556,2024-08-26,monthly,20
1861,17562,2024-07-04,annual,200
1862,17567,2024-05-24,annual,200
1863,17568,2024-02-27,monthly,20
1864,17607,2024-04-18,monthly,20
1865,17618,2024-01-20,monthly,20
1866,17638,2024-03-26,monthly,20
1867,17648,2024-04-28,monthly,20
1868,17662,2024-07-02,monthly,20
1869,17672,2024-05-30,monthly,20
1870,17680,2024-03-08,monthly,20
1871,17685,2024-02-25,monthly,20
1872,17686,2024-07-10,monthly,20
1873,17733,2024-04-25,monthly,20
1874,17734,2024-07-07,monthly,20
1875,17750,2024-05-25,monthly,20
1876,17751,2024-03-25,annual,200
1877,17754,2024-03-01,monthly,20
1878,17774,2024-02-10,annual,200
1879,17776,2024-08-09,annual,200
1880,17782,2024-05-30,annual,200
1881,17784,2024-07-18,annual,200
1882,17793,2024-01-21,monthly,20
1883,17803,2024-08-23,monthly,20
1884,17807,2024-08-08,monthly,20
1885,17818,2024-07-30,monthly,20
1886,17827,2024-04-10,monthly,20
1887,17843,2024-07-22,annual,200
1888,17849,2024-02-23,monthly,20
1889,17851,2024-06-13,monthly,20
1890,17855,2024-03-14,monthly,20
1891,17857,2024-04-22,monthly,20
1892,17862,2024-02-22,annual,200
1893,17863,2024-05-23,monthly,20
1894,17882,2024-04-11,monthly,20
1895,17887,2024-08-06,annual,200
1896,17893,2024-02-23,monthly,20
1897,17894,2024-04-19,monthly,20
1898,17908,2024-02-13,annual,200
1899,17933,2024-06-21,annual,200
1900,17938,2024-08-04,monthly,20
1901,17947,2024-03-11,monthly,20
1902,17949,2024-08-24,annual,200
1903,17950,2024-06-04,monthly,20
1904,17955,2024-01-07,annual,200
1905,17959,2024-08-05,monthly,20
1906,17960,2024-04-19,monthly,20
1907,17961,2024-05-05,monthly,20
1908,17968,2024-01-23,annual,200
1909,17978,2024-06-18,monthly,20
1910,17984,2024-02-04,monthly,20
1911,17990,2024-03-21,annual,200
1912,18004,2024-03-30,monthly,20
1913,18008,2024-02-21,annual,200
1914,18016,2024-02-12,annual,200
1915,18021,2024-04-19,annual,200
1916,18031,2024-08-22,monthly,20
1917,18043,2024-07-18,monthly,20
1918,18047,2024-04-28,monthly,20
1919,18050,2024-03-16,monthly,20
1920,18054,2024-03-10,annual,200
1921,18057,2024-02-22,annual,200
1922,18063,2024-04-10,monthly,20
1923,18066,2024-05-02,monthly,20
1924,18069,2024-06-24,annual,200
1925,18071,2024-04-11,monthly,20
1926,18074,2024-06-17,monthly,20
1927,18087,2024-08-25,monthly,20
1928,18092,2024-05-24,monthly,20
1929,18098,2024-06-29,monthly,20
1930,18100,2024-02-01,monthly,20
1931,18116,2024-08-01,monthly,20
1932,18132,2024-05-14,monthly,20
1933,18134,2024-04-25,annual,200
1934,18139,2024-06-19,monthly,20
1935,18148,2024-04-27,monthly,20
1936,18150,2024-08-10,monthly,20
1937,18153,2024-07-03,monthly,20
1938,18172,2024-03-18,monthly,20
1939,18177,2024-07-30,annual,200
1940,18186,2024-05-21,monthly,20
1941,18201,2024-05-05,annual,200
1942,18208,2024-08-13,monthly,20
1943,18214,2024-02-20,monthly,20
1944,18216,2024-07-25,monthly,20
1945,18219,2024-03-04,monthly,20
1946,18227,2024-06-29,monthly,20
1947,18238,2024-05-05,annual,200
1948,18243,2024-07-29,monthly,20
1949,18252,2024-04-08,monthly,20
1950,18270,2024-03-01,monthly,20
1951,18282,2024-04-10,annual,200
1952,18283,2024-08-28,annual,200
1953,18287,2024-06-06,annual,200
1954,18293,2024-03-21,monthly,20
1955,18300,2024-01-22,annual,200
1956,18330,2024-05-09,monthly,20
1957,18339,2024-01-09,monthly,20
1958,18346,2024-05-15,monthly,20
1959,18348,2024-05-21,monthly,20
1960,18356,2024-07-14,monthly,20
1961,18365,2024-04-28,annual,200
1962,18374,2024-02-22,monthly,20
1963,18380,2024-08-11,annual,200
1964,18383,2024-05-28,monthly,20
1965,18392,2024-06-26,annual,200
1966,18398,2024-01-21,monthly,20
1967,18407,2024-02-13,annual,200
1968,18408,2024-04-10,monthly,20
1969,18415,2024-06-14,monthly,20
1970,18416,2024-03-08,annual,200
1971,18433,2024-03-01,monthly,20
1972,18455,2024-04-05,annual,200
1973,18501,2024-05-05,annual,200
1974,18506,2024-07-07,monthly,20
1975,18511,2024-06-06,annual,200
1976,18522,2024-05-13,monthly,20
1977,18525,2024-08-03,annual,200
1978,18537,2024-02-15,annual,200
1979,18549,2024-06-16,annual,200
1980,18582,2024-03-08,monthly,20
1981,18584,2024-05-27,monthly,20
1982,18588,2024-06-12,monthly,20
1983,18592,2024-07-11,annual,200
1984,18601,2024-04-06,annual,200
1985,18604,2024-07-11,monthly,20
1986,18607,2024-04-05,monthly,20
1987,18609,2024-07-09,monthly,20
1988,18642,2024-04-14,annual,200
1989,18649,2024-04-22,monthly,20
1990,18651,2024-01-15,monthly,20
1991,18655,2024-06-20,annual,200
1992,18657,2024-06-18,monthly,20
1993,18664,2024-08-19,monthly,20
1994,18670,2024-04-03,monthly,20
1995,18679,2024-07-17,annual,200
1996,18680,2024-01-26,annual,200
1997,18703,2024-08-04,monthly,20
1998,18708,2024-06-14,monthly,20
1999,18724,2024-04-29,monthly,20
2000,18727,2024-09-06,monthly,20
2001,18741,2024-06-22,monthly,20
2002,18748,2024-02-15,monthly,20
2003,18755,2024-06-26,annual,200
2004,18759,2024-06-01,monthly,20
2005,18799,2024-05-05,monthly,20
2006,18802,2024-09-01,monthly,20
2007,18808,2024-03-28,monthly,20
2008,18826,2024-04-30,monthly,20
2009,18829,2024-06-21,monthly,20
2010,18847,2024-03-21,monthly,20
2011,18848,2024-01-18,annual,200
2012,18860,2024-01-16,monthly,20
2013,18867,2024-06-23,monthly,20
2014,18871,2024-02-26,monthly,20
2015,18910,2024-07-03,monthly,20
2016,18921,2024-07-07,monthly,20
2017,18936,2024-06-29,annual,200
2018,18943,2024-07-29,monthly,20
2019,18957,2024-08-12,annual,200
2020,18984,2024-03-17,annual,200
2021,18989,2024-09-07,annual,200
2022,18994,2024-03-10,monthly,20
2023,18998,2024-03-23,monthly,20
2024,19011,2024-07-24,annual,200
2025,19013,2024-02-07,annual,200
2026,19028,2024-07-05,monthly,20
2027,19034,2024-01-31,annual,200
2028,19040,2024-07-04,monthly,20
2029,19042,2024-04-13,monthly,20
2030,19045,2024-08-29,monthly,20
2031,19078,2024-01-22,monthly,20
2032,19086,2024-08-15,monthly,20
2033,19094,2024-03-10,monthly,20
2034,19118,2024-04-14,monthly,20
2035,19124,2024-08-01,monthly,20
2036,19125,2024-05-20,monthly,20
2037,19132,2024-09-13,monthly,20
2038,19157,2024-03-06,monthly,20
2039,19167,2024-07-02,monthly,20
2040,19172,2024-02-26,monthly,20
2041,19187,2024-06-17,monthly,20
2042,19193,2024-03-29,monthly,20
2043,19213,2024-05-15,monthly,20
2044,19234,2024-07-07,monthly,20
2045,19241,2024-05-15,monthly,20
2046,19275,2024-07-23,monthly,20
2047,19280,2024-03-24,annual,200
2048,19291,2024-04-15,annual,200
2049,19292,2024-05-03,monthly,20
2050,19295,2024-07-17,monthly,20
2051,19305,2024-06-07,monthly,20
2052,19307,2024-02-02,monthly,20
2053,19315,2024-09-01,monthly,20
2054,19317,2024-03-22,monthly,20
2055,19323,2024-03-23,annual,200
2056,19340,2024-07-27,monthly,20
2057,19349,2024-01-19,annual,200
2058,19351,2024-08-31,monthly,20
2059,19379,2024-09-01,monthly,20
2060,19380,2024-07-22,monthly,20
2061,19394,2024-07-17,annual,200
2062,19402,2024-06-04,annual,200
2063,19420,2024-03-30,monthly,20
2064,19441,2024-05-03,annual,200
2065,19443,2024-07-22,monthly,20
2066,19446,2024-05-21,annual,200
2067,19452,2024-03-28,monthly,20
2068,19455,2024-02-06,monthly,20
2069,19473,2024-07-22,monthly,20
2070,19476,2024-04-16,annual,200
2071,19488,2024-05-20,monthly,20
2072,19494,2024-06-23,annual,200
2073,19500,2024-06-02,monthly,20
2074,19504,2024-08-11,monthly,20
2075,19520,2024-08-06,monthly,20
2076,19522,2024-06-09,monthly,20
2077,19523,2024-06-07,annual,200
2078,19541,2024-04-07,monthly,20
2079,19554,2024-08-07,monthly,20
2080,19560,2024-02-23,monthly,20
2081,19571,2024-04-26,annual,200
2082,19578,2024-08-24,annual,200
2083,19607,2024-07-25,monthly,20
2084,19619,2024-08-01,monthly,20
2085,19622,2024-05-19,monthly,20
2086,19626,2024-01-27,annual,200
2087,19659,2024-05-08,monthly,20
2088,19668,2024-06-28,monthly,20
2089,19671,2024-07-06,monthly,20
2090,19682,2024-06-11,monthly,20
2091,19684,2024-07-12,monthly,20
2092,19698,2024-01-17,monthly,20
2093,19712,2024-06-10,monthly,20
2094,19737,2024-02-11,annual,200
2095,19745,2024-03-21,annual,200
2096,19747,2024-07-04,monthly,20
2097,19755,2024-02-20,annual,200
2098,19756,2024-06-06,monthly,20
2099,19758,2024-02-07,monthly,20
2100,19761,2024-08-02,monthly,20
2101,19770,2024-04-02,monthly,20
2102,19782,2024-04-30,monthly,20
2103,19791,2024-06-17,monthly,20
2104,19814,2024-03-30,annual,200
2105,19819,2024-08-05,annual,200
2106,19841,2024-04-02,monthly,20
2107,19843,2024-05-21,annual,200
2108,19856,2024-02-22,monthly,20
2109,19863,2024-08-04,monthly,20
2110,19865,2024-02-06,monthly,20
2111,19874,2024-02-26,monthly,20
2112,19876,2024-06-21,monthly,20
2113,19878,2024-08-05,monthly,20
2114,19883,2024-09-08,monthly,20
2115,19886,2024-01-23,monthly,20
2116,19888,2024-07-17,monthly,20
2117,19891,2024-07-06,monthly,20
2118,19910,2024-04-02,monthly,20
2119,19917,2024-04-17,monthly,20
2120,19921,2024-01-21,annual,200
2121,19930,2024-04-29,annual,200
2122,19948,2024-01-16,monthly,20
2123,19956,2024-08-08,monthly,20
2124,19959,2024-01-31,monthly,20
2125,19966,2024-01-29,monthly,20
2126,19976,2024-06-27,monthly,20
2127,19977,2024-02-18,annual,200
2128,19979,2024-03-12,monthly,20
2129,19990,2024-01-24,annual,200
2130,19996,2024-03-13,monthly,20
2131,20000,2024-05-06,monthly,20
2132,20001,2024-03-17,annual,200
2133,20002,2024-09-12,annual,200
2134,20007,2024-07-24,monthly,20
2135,20010,2024-09-06,monthly,20
2136,20011,2024-02-01,monthly,20
2137,20017,2024-05-20,monthly,20
2138,20022,2024-05-07,annual,200
2139,20070,2024-08-20,annual,200
2140,20080,2024-03-02,monthly,20
2141,20083,2024-08-25,monthly,20
2142,20088,2024-01-08,monthly,20
2143,20098,2024-03-07,monthly,20
2144,20111,2024-09-08,monthly,20
2145,20113,2024-05-11,monthly,20
2146,20120,2024-07-30,monthly,20
2147,20128,2024-03-28,monthly,20
2148,20130,2024-04-26,monthly,20
2149,20144,2024-02-07,monthly,20
2150,20158,2024-01-16,monthly,20
2151,20169,2024-04-15,monthly,20
2152,20172,2024-01-27,annual,200
2153,20178,2024-02-17,monthly,20
2154,20185,2024-02-19,monthly,20
2155,20195,2024-05-17,monthly,20
2156,20199,2024-04-12,monthly,20
2157,20216,2024-05-12,annual,200
2158,20219,2024-05-24,monthly,20
2159,20224,2024-05-27,annual,200
2160,20228,2024-04-22,monthly,20
2161,20241,2024-04-08,annual,200
2162,20291,2024-04-30,monthly,20
2163,20293,2024-06-26,monthly,20
2164,20306,2024-07-27,monthly,20
2165,20310,2024-08-25,annual,200
2166,20312,2024-07-26,monthly,20
2167,20339,2024-05-25,monthly,20
2168,20351,2024-08-07,annual,200
2169,20354,2024-03-14,annual,200
2170,20359,2024-05-11,monthly,20
2171,20366,2024-01-08,annual,200
2172,20368,2024-02-29,monthly,20
2173,20384,2024-01-20,annual,200
2174,20386,2024-05-14,annual,200
2175,20392,2024-02-09,monthly,20
2176,20394,2024-03-15,annual,200
2177,20407,2024-03-05,annual,200
2178,20420,2024-05-18,monthly,20
2179,20422,2024-04-19,monthly,20
2180,20424,2024-08-28,monthly,20
2181,20438,2024-07-04,annual,200
2182,20466,2024-07-04,monthly,20
2183,20474,2024-01-10,annual,200
2184,20481,2024-07-26,annual,200
2185,20488,2024-07-28,monthly,20
2186,20505,2024-04-04,monthly,20
2187,20516,2024-04-14,monthly,20
2188,20520,2024-04-21,annual,200
2189,20524,2024-07-16,annual,200
2190,20535,2024-08-27,annual,200
2191,20543,2024-05-09,monthly,20
2192,20546,2024-04-07,annual,200
2193,20553,2024-03-03,monthly,20
2194,20555,2024-05-07,monthly,20
2195,20556,2024-06-09,monthly,20
2196,20559,2024-02-06,annual,200
2197,20564,2024-06-16,monthly,20
2198,20566,2024-04-05,monthly,20
2199,20570,2024-04-15,monthly,20
2200,20582,2024-06-01,monthly,20
2201,20589,2024-08-23,monthly,20
2202,20607,2024-08-26,monthly,20
2203,20612,2024-03-21,monthly,20
2204,20614,2024-06-15,monthly,20
2205,20619,2024-03-30,monthly,20
2206,20650,2024-08-11,monthly,20
2207,20659,2024-03-27,annual,200
2208,20665,2024-03-11,annual,200
2209,20669,2024-05-02,monthly,20
2210,20676,2024-03-24,annual,200
2211,20681,2024-04-09,annual,200
2212,20691,2024-04-28,annual,200
2213,20703,2024-06-10,monthly,20
2214,20706,2024-03-11,monthly,20
2215,20713,2024-06-15,monthly,20
2216,20745,2024-08-12,annual,200
2217,20751,2024-05-08,monthly,20
2218,20769,2024-02-01,annual,200
2219,20774,2024-06-09,monthly,20
2220,20803,2024-07-04,monthly,20
2221,20808,2024-02-12,annual,200
2222,20809,2024-05-03,monthly,20
2223,20821,2024-06-04,monthly,20
2224,20824,2024-07-18,monthly,20
2225,20825,2024-01-28,monthly,20
2226,20831,2024-07-09,monthly,20
2227,20839,2024-01-18,monthly,20
2228,20843,2024-01-13,monthly,20
2229,20853,2024-04-08,monthly,20
2230,20857,2024-05-20,annual,200
2231,20864,2024-03-03,annual,200
2232,20866,2024-06-08,monthly,20
2233,20882,2024-07-05,monthly,20
2234,20886,2024-05-22,monthly,20
2235,20887,2024-03-16,annual,200
2236,20890,2024-07-12,monthly,20
2237,20896,2024-03-15,monthly,20
2238,20905,2024-06-14,monthly,20
2239,20911,2024-04-23,monthly,20
2240,20919,2024-05-14,annual,200
2241,20920,2024-03-29,monthly,20
2242,20927,2024-06-25,monthly,20
2243,20929,2024-02-10,monthly,20
2244,20936,2024-07-07,monthly,20
2245,20944,2024-05-22,monthly,20
2246,20947,2024-02-16,annual,200
2247,20948,2024-07-23,monthly,20
2248,20962,2024-07-13,monthly,20
2249,20965,2024-03-07,monthly,20
2250,20970,2024-03-16,annual,200
2251,20976,2024-09-01,annual,200
2252,20978,2024-04-09,monthly,20
2253,20980,2024-04-30,monthly,20
2254,20987,2024-06-08,annual,200
2255,20992,2024-04-14,annual,200
2256,20999,2024-06-13,monthly,20
2257,21001,2024-04-10,monthly,20
2258,21004,2024-05-09,monthly,20
2259,21005,2024-07-12,monthly,20
2260,21037,2024-04-12,annual,200
2261,21050,2024-04-22,annual,200
2262,21065,2024-04-01,monthly,20
2263,21067,2024-01-24,monthly,20
2264,21071,2024-07-10,monthly,20
2265,21074,2024-05-30,monthly,20
2266,21075,2024-04-20,annual,200
2267,21118,2024-02-19,monthly,20
2268,21151,2024-07-07,annual,200
2269,21164,2024-02-24,monthly,20
2270,21174,2024-01-22,monthly,20
2271,21177,2024-07-22,monthly,20
2272,21195,2024-05-15,monthly,20
2273,21202,2024-06-05,monthly,20
2274,21205,2024-06-21,monthly,20
2275,21210,2024-03-24,annual,200
2276,21213,2024-05-12,monthly,20
2277,21232,2024-02-20,monthly,20
2278,21234,2024-02-01,monthly,20
2279,21238,2024-02-15,monthly,20
2280,21259,2024-01-22,annual,200
2281,21264,2024-07-01,monthly,20
2282,21286,2024-03-24,annual,200
2283,21288,2024-01-26,monthly,20
2284,21290,2024-03-16,annual,200
2285,21309,2024-07-05,monthly,20
2286,21310,2024-04-16,monthly,20
2287,21321,2024-03-01,monthly,20
2288,21327,2024-02-10,monthly,20
2289,21352,2024-02-28,monthly,20
2290,21366,2024-04-04,monthly,20
2291,21367,2024-03-16,annual,200
2292,21394,2024-02-17,annual,200
2293,21418,2024-02-11,monthly,20
2294,21419,2024-03-27,annual,200
2295,21421,2024-07-20,monthly,20
2296,21425,2024-06-20,monthly,20
2297,21436,2024-01-13,monthly,20
2298,21479,2024-03-18,annual,200
