user_id,signup_date,acquisition_channel,country,device_type,user_segment,experiment_group,activated,purchased
19855,2024-02-25,paid,India,mobile,casual,treatment,False,False
19856,2024-02-15,paid,UK,desktop,power,control,True,True
19857,2024-02-12,referral,US,desktop,power,treatment,True,False
19858,2024-04-29,organic,US,mobile,power,control,False,False
19859,2024-08-07,organic,India,mobile,casual,treatment,False,False
19860,2024-02-15,paid,US,desktop,casual,treatment,False,False
19861,2024-08-23,organic,India,mobile,casual,control,False,False
19862,2024-02-17,organic,India,mobile,price_sensitive,control,True,False
19863,2024-07-16,paid,India,mobile,power,treatment,True,True
19864,2024-03-24,paid,UK,mobile,power,treatment,True,False
19865,2024-01-31,referral,UK,mobile,casual,control,True,True
19866,2024-06-09,referral,US,mobile,casual,control,False,False
19867,2024-06-20,paid,US,desktop,price_sensitive,control,False,False
19868,2024-03-11,organic,US,desktop,price_sensitive,control,False,False
19869,2024-01-08,paid,US,mobile,power,control,True,False
19870,2024-07-19,paid,India,mobile,casual,control,True,False
19871,2024-05-09,paid,UK,mobile,price_sensitive,treatment,False,False
19872,2024-05-24,referral,US,desktop,price_sensitive,control,False,False
19873,2024-02-21,paid,US,desktop,casual,control,True,False
19874,2024-02-14,paid,UK,desktop,price_sensitive,control,True,True
19875,2024-02-06,organic,US,desktop,power,treatment,True,False
19876,2024-06-18,referral,US,desktop,power,treatment,True,True
19877,2024-02-13,paid,India,mobile,casual,control,False,False
19878,2024-07-27,organic,US,desktop,power,treatment,True,True
19879,2024-04-26,organic,India,desktop,power,control,True,False
19880,2024-02-07,organic,US,desktop,casual,control,False,False
19881,2024-04-08,organic,US,mobile,casual,control,False,False
19882,2024-05-03,paid,US,desktop,power,treatment,False,False
19883,2024-08-26,organic,India,desktop,casual,treatment,True,True
19884,2024-08-18,referral,US,mobile,price_sensitive,treatment,False,False
19885,2024-08-09,referral,India,mobile,price_sensitive,treatment,False,False
19886,2024-01-06,organic,India,mobile,price_sensitive,control,True,True
19887,2024-03-08,organic,India,mobile,casual,treatment,True,False
19888,2024-06-27,organic,UK,mobile,price_sensitive,treatment,True,True
19889,2024-04-10,organic,India,mobile,price_sensitive,treatment,False,False
19890,2024-06-11,organic,India,desktop,power,treatment,True,False
19891,2024-07-04,paid,UK,desktop,power,control,True,True
19892,2024-07-03,referral,India,mobile,casual,control,False,False
19893,2024-07-19,referral,US,mobile,casual,treatment,False,False
19894,2024-05-13,referral,UK,mobile,power,control,False,False
19895,2024-01-13,paid,US,desktop,power,treatment,False,False
19896,2024-07-05,referral,US,mobile,price_sensitive,treatment,True,False
19897,2024-08-01,paid,UK,mobile,price_sensitive,control,False,False
19898,2024-08-07,organic,US,mobile,price_sensitive,control,False,False
19899,2024-01-30,paid,India,desktop,casual,control,False,False
19900,2024-04-09,referral,US,mobile,casual,treatment,False,False
19901,2024-01-02,organic,UK,mobile,power,treatment,False,False
19902,2024-02-27,organic,UK,mobile,price_sensitive,control,True,False
19903,2024-02-05,organic,UK,mobile,casual,control,False,False
19904,2024-03-12,organic,US,mobile,price_sensitive,control,False,False
19905,2024-06-21,organic,US,desktop,power,control,True,False
19906,2024-08-21,organic,US,desktop,price_sensitive,treatment,True,False
19907,2024-05-16,referral,US,mobile,casual,treatment,False,False
19908,2024-05-05,referral,India,desktop,power,control,False,False
19909,2024-07-11,referral,UK,mobile,casual,treatment,False,False
19910,2024-03-17,organic,US,mobile,power,treatment,True,True
19911,2024-02-19,organic,US,mobile,price_sensitive,treatment,False,False
19912,2024-07-25,organic,UK,desktop,price_sensitive,treatment,False,False
19913,2024-02-01,referral,US,mobile,price_sensitive,control,True,False
19914,2024-04-07,organic,US,desktop,price_sensitive,control,True,False
19915,2024-02-12,paid,India,desktop,casual,treatment,True,False
19916,2024-05-04,organic,India,mobile,price_sensitive,treatment,False,False
19917,2024-04-04,organic,UK,mobile,price_sensitive,treatment,True,True
19918,2024-03-18,organic,India,desktop,price_sensitive,treatment,False,False
19919,2024-02-23,paid,India,mobile,price_sensitive,control,False,False
19920,2024-02-16,organic,US,mobile,power,control,False,False
19921,2024-01-14,organic,India,mobile,price_sensitive,control,True,True
19922,2024-06-24,organic,UK,mobile,price_sensitive,treatment,False,False
19923,2024-02-24,paid,UK,mobile,casual,control,False,False
19924,2024-06-05,paid,India,desktop,price_sensitive,control,False,False
19925,2024-06-23,referral,India,mobile,price_sensitive,control,True,False
19926,2024-03-03,paid,US,mobile,price_sensitive,control,False,False
19927,2024-01-19,organic,US,mobile,casual,treatment,False,False
19928,2024-03-31,paid,UK,mobile,casual,treatment,True,False
19929,2024-05-16,paid,India,mobile,price_sensitive,control,True,False
19930,2024-04-10,paid,US,desktop,power,control,True,True
19931,2024-02-06,referral,India,desktop,price_sensitive,treatment,False,False
19932,2024-04-16,referral,US,mobile,casual,treatment,False,False
19933,2024-04-01,organic,UK,mobile,price_sensitive,treatment,False,False
19934,2024-02-21,organic,India,desktop,price_sensitive,control,False,False
19935,2024-07-03,referral,US,mobile,casual,control,False,False
19936,2024-08-03,organic,US,mobile,power,treatment,False,False
19937,2024-01-28,paid,India,mobile,power,treatment,True,False
19938,2024-02-05,referral,UK,mobile,power,control,True,False
19939,2024-04-25,paid,India,desktop,price_sensitive,control,False,False
19940,2024-03-04,paid,US,mobile,price_sensitive,treatment,False,False
19941,2024-01-18,paid,US,mobile,casual,control,False,False
19942,2024-03-29,organic,India,mobile,power,control,False,False
19943,2024-06-11,paid,India,mobile,power,treatment,False,False
19944,2024-07-14,organic,US,mobile,price_sensitive,treatment,False,False
19945,2024-03-18,organic,UK,desktop,casual,control,True,False
19946,2024-06-15,paid,US,mobile,power,treatment,False,False
19947,2024-03-30,paid,India,desktop,power,treatment,False,False
19948,2024-01-08,paid,UK,desktop,price_sensitive,control,True,True
19949,2024-08-03,referral,India,desktop,price_sensitive,treatment,False,False
19950,2024-07-26,organic,India,mobile,power,control,True,False
19951,2024-07-30,paid,India,mobile,power,treatment,False,False
19952,2024-01-15,organic,US,mobile,price_sensitive,treatment,False,False
19953,2024-01-07,paid,UK,mobile,price_sensitive,treatment,False,False
19954,2024-01-17,referral,US,desktop,casual,control,True,False
19955,2024-03-26,organic,US,desktop,price_sensitive,control,False,False
19956,2024-08-01,paid,UK,desktop,casual,treatment,True,True
19957,2024-04-27,paid,India,mobile,power,treatment,False,False
19958,2024-03-04,paid,India,desktop,price_sensitive,treatment,True,False
19959,2024-01-12,paid,UK,desktop,power,treatment,True,True
19960,2024-07-28,paid,India,desktop,casual,control,True,False
19961,2024-02-25,organic,US,desktop,casual,treatment,False,False
19962,2024-06-22,paid,US,mobile,casual,control,False,False
19963,2024-06-23,paid,UK,mobile,price_sensitive,control,False,False
19964,2024-07-25,paid,US,mobile,price_sensitive,treatment,True,False
19965,2024-04-10,organic,India,desktop,power,treatment,False,False
19966,2024-01-16,organic,India,mobile,price_sensitive,treatment,True,True
19967,2024-07-15,organic,India,desktop,power,control,True,False
19968,2024-01-02,organic,India,mobile,power,control,True,False
19969,2024-05-07,organic,US,desktop,price_sensitive,control,False,False
19970,2024-04-01,referral,US,mobile,price_sensitive,control,False,False
19971,2024-04-14,referral,US,mobile,casual,treatment,False,False
19972,2024-06-30,referral,US,mobile,power,treatment,True,False
19973,2024-06-03,referral,India,mobile,power,control,False,False
19974,2024-01-31,organic,India,mobile,casual,control,False,False
19975,2024-06-17,paid,US,mobile,casual,control,False,False
19976,2024-06-12,referral,India,mobile,casual,treatment,True,True
19977,2024-02-16,paid,UK,desktop,casual,control,True,True
19978,2024-02-12,organic,US,mobile,price_sensitive,control,True,False
19979,2024-03-05,paid,US,mobile,price_sensitive,treatment,True,True
19980,2024-02-19,organic,India,desktop,power,control,True,False
19981,2024-08-08,organic,UK,mobile,casual,control,False,False
19982,2024-01-01,paid,US,desktop,power,treatment,False,False
19983,2024-07-18,referral,US,mobile,power,control,True,False
19984,2024-07-03,paid,US,mobile,power,control,True,False
19985,2024-05-23,organic,US,desktop,price_sensitive,treatment,False,False
19986,2024-05-01,paid,India,mobile,price_sensitive,treatment,False,False
19987,2024-01-28,referral,US,mobile,power,treatment,False,False
19988,2024-03-26,organic,US,desktop,price_sensitive,treatment,False,False
19989,2024-03-22,paid,US,desktop,casual,treatment,False,False
19990,2024-01-22,organic,India,mobile,price_sensitive,treatment,True,True
19991,2024-02-10,paid,India,mobile,casual,control,False,False
19992,2024-03-16,organic,India,mobile,casual,treatment,False,False
19993,2024-05-26,referral,India,desktop,power,control,True,False
19994,2024-03-29,organic,India,desktop,price_sensitive,treatment,False,False
19995,2024-06-26,organic,UK,mobile,price_sensitive,treatment,False,False
19996,2024-02-28,organic,US,mobile,casual,treatment,True,True
19997,2024-03-09,paid,UK,desktop,price_sensitive,control,True,False
19998,2024-06-10,paid,US,mobile,power,control,False,False
19999,2024-06-15,organic,UK,desktop,power,control,True,False
20000,2024-05-02,organic,India,desktop,casual,control,True,True
20001,2024-03-14,paid,India,mobile,power,treatment,True,True
20002,2024-08-26,paid,India,desktop,price_sensitive,treatment,True,True
20003,2024-01-07,referral,India,desktop,power,treatment,True,False
20004,2024-04-10,paid,India,mobile,price_sensitive,control,True,False
20005,2024-04-20,paid,US,mobile,casual,control,False,False
20006,2024-06-28,organic,India,mobile,power,treatment,True,False
20007,2024-07-06,paid,US,desktop,price_sensitive,control,True,True
20008,2024-02-21,referral,US,desktop,price_sensitive,treatment,True,False
20009,2024-07-25,organic,US,desktop,price_sensitive,control,True,False
20010,2024-08-21,paid,UK,desktop,price_sensitive,treatment,True,True
20011,2024-01-24,paid,India,desktop,power,control,True,True
20012,2024-01-26,paid,UK,desktop,price_sensitive,treatment,False,False
20013,2024-05-04,paid,US,mobile,casual,control,True,False
20014,2024-08-05,organic,US,mobile,price_sensitive,treatment,False,False
20015,2024-08-25,organic,US,desktop,casual,control,False,False
20016,2024-03-30,organic,US,mobile,casual,control,False,False
20017,2024-05-01,referral,India,mobile,casual,control,True,True
20018,2024-01-10,referral,US,desktop,price_sensitive,control,False,False
20019,2024-01-17,organic,India,mobile,price_sensitive,treatment,False,False
20020,2024-07-24,organic,UK,mobile,casual,treatment,False,False
20021,2024-01-02,organic,US,mobile,price_sensitive,treatment,False,False
20022,2024-04-21,organic,US,mobile,price_sensitive,treatment,True,True
20023,2024-07-23,organic,US,mobile,price_sensitive,treatment,False,False
20024,2024-01-27,organic,India,mobile,casual,treatment,False,False
20025,2024-07-19,paid,US,mobile,casual,treatment,True,False
20026,2024-03-11,paid,UK,mobile,price_sensitive,treatment,False,False
20027,2024-06-24,organic,US,desktop,casual,treatment,False,False
20028,2024-07-20,paid,US,mobile,price_sensitive,control,False,False
20029,2024-04-27,paid,India,desktop,casual,control,True,False
20030,2024-01-09,organic,US,mobile,price_sensitive,control,True,False
20031,2024-03-26,paid,US,mobile,price_sensitive,control,False,False
20032,2024-01-23,organic,US,mobile,price_sensitive,control,False,False
20033,2024-07-17,organic,US,desktop,power,control,True,False
20034,2024-08-27,organic,UK,mobile,power,control,False,False
20035,2024-03-13,referral,US,mobile,casual,control,False,False
20036,2024-01-27,paid,US,desktop,power,control,False,False
20037,2024-08-03,paid,US,mobile,power,control,True,False
20038,2024-04-02,referral,US,mobile,casual,control,False,False
20039,2024-03-21,organic,UK,desktop,power,treatment,False,False
20040,2024-03-24,referral,US,desktop,casual,treatment,True,False
20041,2024-07-17,paid,India,desktop,price_sensitive,treatment,True,False
20042,2024-02-12,paid,UK,mobile,power,treatment,False,False
20043,2024-08-19,paid,US,mobile,price_sensitive,control,True,False
20044,2024-01-07,paid,India,desktop,power,control,True,False
20045,2024-04-01,referral,India,desktop,casual,treatment,True,False
20046,2024-03-23,referral,India,desktop,price_sensitive,control,True,False
20047,2024-07-09,organic,UK,desktop,price_sensitive,control,False,False
20048,2024-03-24,organic,India,mobile,casual,treatment,False,False
20049,2024-02-13,organic,US,desktop,power,control,False,False
20050,2024-06-15,organic,US,desktop,price_sensitive,treatment,False,False
20051,2024-02-09,organic,US,mobile,power,control,False,False
20052,2024-05-14,organic,US,mobile,casual,treatment,False,False
20053,2024-07-16,organic,US,desktop,power,control,False,False
20054,2024-01-25,paid,UK,mobile,price_sensitive,treatment,False,False
20055,2024-08-20,referral,India,desktop,casual,control,False,False
20056,2024-02-28,organic,UK,desktop,price_sensitive,treatment,True,False
20057,2024-05-20,organic,India,mobile,power,treatment,False,False
20058,2024-04-12,organic,UK,mobile,casual,treatment,True,False
20059,2024-08-19,referral,US,desktop,power,control,False,False
20060,2024-03-26,paid,India,desktop,casual,control,False,False
20061,2024-07-27,referral,US,mobile,power,control,False,False
20062,2024-04-21,referral,India,mobile,price_sensitive,control,False,False
20063,2024-03-26,referral,UK,desktop,casual,control,False,False
20064,2024-04-07,organic,US,mobile,power,control,False,False
20065,2024-03-02,paid,US,mobile,casual,treatment,False,False
20066,2024-01-08,referral,US,desktop,power,control,False,False
20067,2024-04-22,organic,UK,mobile,casual,treatment,False,False
20068,2024-06-21,paid,India,desktop,casual,treatment,False,False
20069,2024-05-25,organic,India,mobile,power,control,True,False
20070,2024-08-03,organic,India,mobile,casual,control,True,True
20071,2024-02-29,referral,US,mobile,price_sensitive,treatment,False,False
20072,2024-02-29,paid,UK,mobile,price_sensitive,control,True,False
20073,2024-04-15,paid,India,mobile,price_sensitive,control,False,False
20074,2024-01-02,paid,India,desktop,power,treatment,True,False
20075,2024-07-12,paid,UK,desktop,price_sensitive,control,True,False
20076,2024-03-31,paid,US,desktop,price_sensitive,control,False,False
20077,2024-01-14,referral,US,mobile,power,treatment,False,False
20078,2024-02-17,referral,India,mobile,power,control,False,False
20079,2024-04-12,paid,India,desktop,casual,control,False,False
20080,2024-02-25,paid,US,mobile,price_sensitive,treatment,True,True
20081,2024-01-12,organic,US,desktop,price_sensitive,treatment,True,False
20082,2024-08-11,organic,US,desktop,price_sensitive,control,True,False
20083,2024-08-07,organic,India,desktop,price_sensitive,treatment,True,True
20084,2024-02-24,organic,US,mobile,power,treatment,False,False
20085,2024-06-04,organic,UK,mobile,casual,control,True,False
20086,2024-04-19,organic,India,mobile,price_sensitive,treatment,False,False
20087,2024-08-04,organic,UK,mobile,casual,control,False,False
20088,2024-01-04,paid,US,desktop,price_sensitive,control,True,True
20089,2024-08-05,organic,UK,mobile,price_sensitive,control,False,False
20090,2024-02-05,paid,UK,desktop,power,control,False,False
20091,2024-06-26,organic,US,mobile,price_sensitive,control,False,False
20092,2024-05-10,paid,US,mobile,casual,treatment,True,False
20093,2024-01-01,referral,US,mobile,price_sensitive,control,False,False
20094,2024-01-17,organic,US,mobile,power,control,True,False
20095,2024-07-17,referral,India,mobile,price_sensitive,treatment,False,False
20096,2024-03-02,paid,US,desktop,casual,treatment,False,False
20097,2024-02-17,organic,India,mobile,casual,control,True,False
20098,2024-03-02,organic,US,desktop,price_sensitive,treatment,True,True
20099,2024-03-09,referral,US,desktop,power,treatment,True,False
20100,2024-05-26,paid,India,desktop,price_sensitive,treatment,False,False
20101,2024-04-12,organic,US,mobile,casual,treatment,False,False
20102,2024-04-19,referral,India,mobile,power,treatment,False,False
20103,2024-06-10,paid,US,desktop,price_sensitive,treatment,True,False
20104,2024-08-14,paid,India,desktop,power,control,False,False
20105,2024-06-25,referral,India,mobile,price_sensitive,control,False,False
20106,2024-07-26,paid,India,desktop,price_sensitive,control,False,False
20107,2024-08-19,organic,US,mobile,power,control,False,False
20108,2024-06-23,paid,US,mobile,power,treatment,False,False
20109,2024-08-18,referral,UK,mobile,power,treatment,True,False
20110,2024-03-31,organic,US,mobile,price_sensitive,treatment,False,False
20111,2024-08-20,organic,UK,mobile,price_sensitive,control,True,True
20112,2024-08-17,organic,India,mobile,price_sensitive,control,False,False
20113,2024-04-23,organic,India,desktop,casual,treatment,True,True
20114,2024-06-26,organic,UK,desktop,casual,treatment,False,False
20115,2024-03-29,referral,India,desktop,casual,treatment,False,False
20116,2024-06-02,referral,US,desktop,price_sensitive,control,False,False
20117,2024-02-25,organic,US,desktop,power,treatment,False,False
20118,2024-03-18,paid,India,desktop,price_sensitive,control,True,False
20119,2024-01-14,paid,India,mobile,power,control,True,False
20120,2024-07-24,organic,US,mobile,casual,control,True,True
20121,2024-01-25,organic,US,mobile,casual,treatment,False,False
20122,2024-08-15,organic,India,desktop,price_sensitive,control,True,False
20123,2024-05-11,paid,India,desktop,price_sensitive,control,False,False
20124,2024-08-26,organic,UK,mobile,price_sensitive,treatment,True,False
20125,2024-07-25,organic,UK,desktop,price_sensitive,treatment,True,False
20126,2024-02-01,organic,UK,mobile,casual,treatment,False,False
20127,2024-03-22,referral,India,mobile,price_sensitive,control,False,False
20128,2024-03-18,paid,India,desktop,price_sensitive,treatment,True,True
20129,2024-07-11,paid,US,mobile,price_sensitive,control,False,False
20130,2024-04-15,referral,UK,mobile,power,control,True,True
20131,2024-07-07,organic,UK,desktop,price_sensitive,control,False,False
20132,2024-01-20,paid,India,mobile,power,treatment,False,False
20133,2024-03-14,organic,India,mobile,price_sensitive,control,False,False
20134,2024-01-10,organic,UK,desktop,casual,control,True,False
20135,2024-05-02,referral,UK,mobile,price_sensitive,control,False,False
20136,2024-08-03,paid,UK,desktop,power,control,False,False
20137,2024-02-03,organic,UK,desktop,casual,control,True,False
20138,2024-07-07,organic,India,mobile,power,control,False,False
20139,2024-08-07,organic,US,desktop,power,control,False,False
20140,2024-06-03,paid,India,desktop,price_sensitive,control,False,False
20141,2024-02-09,organic,India,mobile,price_sensitive,control,False,False
20142,2024-07-11,paid,UK,mobile,casual,control,True,False
20143,2024-05-06,referral,US,desktop,power,control,False,False
20144,2024-02-02,organic,US,desktop,price_sensitive,treatment,True,True
20145,2024-07-14,referral,India,desktop,casual,control,False,False
20146,2024-03-11,organic,UK,desktop,casual,treatment,False,False
20147,2024-05-16,paid,US,desktop,power,control,True,False
20148,2024-05-23,paid,US,desktop,power,control,False,False
20149,2024-05-12,paid,India,mobile,price_sensitive,control,False,False
20150,2024-04-07,organic,India,mobile,casual,control,False,False
20151,2024-05-03,referral,UK,mobile,price_sensitive,treatment,False,False
20152,2024-05-30,organic,UK,mobile,casual,control,True,False
20153,2024-02-12,paid,US,mobile,price_sensitive,treatment,False,False
20154,2024-04-23,organic,US,desktop,casual,control,False,False
20155,2024-03-29,paid,India,mobile,price_sensitive,treatment,True,False
20156,2024-07-03,paid,India,mobile,casual,control,False,False
20157,2024-06-27,paid,US,mobile,power,control,False,False
20158,2024-01-13,organic,UK,mobile,power,treatment,True,True
20159,2024-05-07,paid,UK,mobile,casual,control,False,False
20160,2024-05-31,organic,India,desktop,price_sensitive,control,False,False
20161,2024-05-18,organic,US,mobile,casual,control,False,False
20162,2024-02-21,paid,US,mobile,price_sensitive,control,False,False
20163,2024-01-17,paid,US,mobile,price_sensitive,control,True,False
20164,2024-06-13,organic,US,mobile,casual,treatment,False,False
20165,2024-01-13,paid,UK,mobile,power,treatment,False,False
20166,2024-07-08,paid,US,desktop,casual,treatment,False,False
20167,2024-08-06,organic,US,desktop,price_sensitive,treatment,True,False
20168,2024-03-24,paid,US,desktop,power,control,False,False
20169,2024-04-06,referral,US,desktop,power,control,True,True
20170,2024-04-15,paid,US,mobile,casual,treatment,False,False
20171,2024-04-05,paid,UK,mobile,power,treatment,True,False
20172,2024-01-08,organic,UK,desktop,price_sensitive,treatment,True,True
20173,2024-02-25,paid,India,desktop,power,treatment,True,False
20174,2024-08-08,paid,US,desktop,casual,control,False,False
20175,2024-04-13,paid,India,desktop,casual,treatment,False,False
20176,2024-03-23,referral,UK,mobile,casual,control,False,False
20177,2024-07-16,organic,UK,mobile,power,control,False,False
20178,2024-02-13,organic,India,mobile,casual,control,True,True
20179,2024-07-06,organic,US,mobile,price_sensitive,control,False,False
20180,2024-04-12,paid,UK,mobile,casual,control,False,False
20181,2024-04-21,referral,India,mobile,power,treatment,False,False
20182,2024-06-17,paid,US,desktop,power,control,False,False
20183,2024-05-28,organic,US,mobile,power,control,False,False
20184,2024-08-01,paid,US,mobile,price_sensitive,treatment,False,False
20185,2024-02-11,organic,India,mobile,casual,control,True,True
20186,2024-07-20,organic,US,mobile,price_sensitive,treatment,False,False
20187,2024-07-20,organic,US,desktop,casual,control,False,False
20188,2024-06-05,paid,India,mobile,price_sensitive,treatment,False,False
20189,2024-07-26,paid,UK,desktop,price_sensitive,treatment,False,False
20190,2024-07-11,organic,US,desktop,price_sensitive,control,False,False
20191,2024-05-24,paid,India,desktop,power,treatment,True,False
20192,2024-01-30,referral,US,desktop,power,treatment,False,False
20193,2024-01-26,organic,UK,desktop,price_sensitive,control,False,False
20194,2024-06-29,paid,India,mobile,price_sensitive,treatment,False,False
20195,2024-05-04,paid,US,mobile,price_sensitive,treatment,True,True
20196,2024-08-25,referral,India,mobile,power,control,False,False
20197,2024-01-19,paid,India,mobile,price_sensitive,treatment,False,False
20198,2024-02-22,paid,India,desktop,casual,control,True,False
20199,2024-03-25,paid,UK,mobile,power,control,True,True
20200,2024-01-17,organic,UK,mobile,power,treatment,False,False
20201,2024-06-22,paid,US,mobile,power,treatment,False,False
20202,2024-04-13,paid,India,desktop,power,treatment,False,False
20203,2024-07-31,paid,India,mobile,power,treatment,True,False
20204,2024-06-29,organic,India,desktop,price_sensitive,control,False,False
20205,2024-04-14,organic,UK,desktop,power,control,False,False
20206,2024-04-13,organic,India,mobile,price_sensitive,control,False,False
20207,2024-07-10,paid,US,mobile,casual,control,False,False
20208,2024-06-21,referral,India,mobile,price_sensitive,control,True,False
20209,2024-06-25,organic,US,desktop,price_sensitive,control,False,False
20210,2024-05-26,organic,US,mobile,power,treatment,False,False
20211,2024-05-03,referral,India,desktop,casual,treatment,True,False
20212,2024-07-17,paid,US,mobile,casual,control,False,False
20213,2024-03-21,referral,India,mobile,power,control,True,False
20214,2024-07-11,organic,UK,desktop,casual,treatment,False,False
20215,2024-02-06,referral,UK,mobile,power,treatment,False,False
20216,2024-04-30,referral,US,desktop,power,control,True,True
20217,2024-03-10,organic,US,desktop,casual,treatment,False,False
20218,2024-06-02,organic,India,desktop,power,control,False,False
20219,2024-05-09,organic,India,desktop,casual,control,True,True
20220,2024-02-28,organic,US,mobile,power,treatment,True,False
20221,2024-08-11,referral,US,mobile,power,treatment,False,False
20222,2024-08-27,organic,India,mobile,price_sensitive,treatment,True,False
20223,2024-04-27,paid,US,desktop,power,control,False,False
20224,2024-05-12,referral,India,desktop,casual,control,True,True
20225,2024-02-06,organic,India,mobile,price_sensitive,control,False,False
20226,2024-01-31,paid,UK,desktop,price_sensitive,treatment,True,False
20227,2024-07-22,organic,UK,mobile,price_sensitive,control,False,False
20228,2024-04-08,organic,US,mobile,price_sensitive,treatment,True,True
20229,2024-04-03,referral,US,desktop,casual,treatment,False,False
20230,2024-06-24,organic,US,mobile,casual,control,True,False
20231,2024-01-06,organic,US,mobile,casual,treatment,True,False
20232,2024-01-15,paid,India,desktop,casual,treatment,False,False
20233,2024-05-22,paid,US,mobile,casual,control,False,False
20234,2024-07-07,paid,US,mobile,price_sensitive,treatment,False,False
20235,2024-01-16,referral,US,desktop,power,control,False,False
20236,2024-01-20,organic,US,desktop,price_sensitive,control,False,False
20237,2024-03-17,paid,US,desktop,power,control,False,False
20238,2024-02-13,referral,US,desktop,power,treatment,True,False
20239,2024-06-18,organic,India,mobile,casual,treatment,False,False
20240,2024-02-15,paid,UK,mobile,casual,control,False,False
20241,2024-04-04,organic,US,desktop,casual,control,True,True
20242,2024-06-10,organic,UK,mobile,price_sensitive,control,True,False
20243,2024-03-04,paid,US,desktop,casual,treatment,True,False
20244,2024-06-05,paid,US,mobile,casual,treatment,False,False
20245,2024-05-10,referral,UK,mobile,casual,control,False,False
20246,2024-01-09,paid,UK,mobile,casual,treatment,False,False
20247,2024-07-21,referral,US,mobile,price_sensitive,control,False,False
20248,2024-07-21,organic,India,mobile,power,control,False,False
20249,2024-06-01,organic,India,mobile,casual,control,True,False
20250,2024-08-01,referral,India,mobile,price_sensitive,control,False,False
20251,2024-02-11,referral,India,desktop,price_sensitive,control,False,False
20252,2024-06-22,organic,US,mobile,price_sensitive,treatment,False,False
20253,2024-03-13,paid,US,desktop,price_sensitive,treatment,True,False
20254,2024-03-24,organic,US,mobile,price_sensitive,control,False,False
20255,2024-02-28,paid,US,desktop,casual,control,False,False
20256,2024-01-21,referral,US,mobile,casual,treatment,False,False
20257,2024-07-20,paid,US,mobile,power,treatment,True,False
20258,2024-05-29,organic,US,desktop,price_sensitive,treatment,True,False
20259,2024-06-05,organic,US,mobile,price_sensitive,treatment,False,False
20260,2024-03-03,organic,India,desktop,price_sensitive,control,False,False
20261,2024-03-13,paid,US,mobile,price_sensitive,control,False,False
20262,2024-03-01,paid,UK,mobile,casual,treatment,False,False
20263,2024-03-04,referral,India,mobile,casual,control,False,False
20264,2024-03-09,referral,UK,desktop,power,treatment,False,False
20265,2024-06-16,organic,US,mobile,price_sensitive,treatment,False,False
20266,2024-07-21,paid,US,desktop,power,treatment,False,False
20267,2024-05-08,paid,UK,desktop,casual,control,False,False
20268,2024-04-15,organic,US,desktop,price_sensitive,treatment,True,False
20269,2024-03-05,organic,US,mobile,price_sensitive,control,False,False
20270,2024-05-01,referral,US,mobile,price_sensitive,control,False,False
20271,2024-03-02,paid,India,mobile,casual,treatment,False,False
20272,2024-06-30,paid,US,mobile,price_sensitive,treatment,True,False
20273,2024-04-12,paid,US,desktop,casual,control,True,False
20274,2024-02-29,organic,India,desktop,price_sensitive,control,False,False
20275,2024-02-15,paid,UK,desktop,casual,control,True,False
20276,2024-01-05,referral,India,mobile,power,control,False,False
20277,2024-04-22,organic,US,mobile,price_sensitive,treatment,False,False
20278,2024-05-29,organic,US,mobile,casual,treatment,False,False
20279,2024-08-05,paid,India,mobile,price_sensitive,control,False,False
20280,2024-06-29,organic,US,mobile,power,treatment,True,False
20281,2024-03-10,paid,India,mobile,casual,control,False,False
20282,2024-06-08,organic,India,desktop,price_sensitive,treatment,False,False
20283,2024-08-27,paid,US,mobile,power,control,False,False
20284,2024-01-11,paid,India,mobile,price_sensitive,treatment,False,False
20285,2024-05-17,organic,UK,mobile,casual,treatment,True,False
20286,2024-08-26,organic,India,mobile,casual,control,False,False
20287,2024-06-15,organic,UK,mobile,casual,control,True,False
20288,2024-04-07,organic,India,mobile,price_sensitive,treatment,False,False
20289,2024-01-31,paid,India,desktop,price_sensitive,control,True,False
20290,2024-01-12,organic,UK,mobile,price_sensitive,control,False,False
20291,2024-04-17,paid,US,desktop,casual,treatment,True,True
20292,2024-03-20,paid,US,desktop,price_sensitive,control,False,False
20293,2024-06-14,organic,US,mobile,power,treatment,True,True
20294,2024-03-07,paid,UK,desktop,power,control,False,False
20295,2024-07-12,paid,India,mobile,price_sensitive,treatment,False,False
20296,2024-02-21,organic,India,desktop,casual,control,True,False
20297,2024-05-12,paid,India,mobile,power,control,False,False
20298,2024-05-18,organic,India,mobile,price_sensitive,treatment,True,False
20299,2024-01-25,organic,India,desktop,price_sensitive,treatment,False,False
20300,2024-02-04,organic,US,mobile,casual,control,False,False
20301,2024-06-11,organic,UK,mobile,power,control,True,False
20302,2024-01-22,paid,US,desktop,casual,control,True,False
20303,2024-06-13,paid,India,mobile,power,control,True,False
20304,2024-08-01,organic,India,mobile,price_sensitive,control,True,False
20305,2024-07-01,paid,US,desktop,price_sensitive,treatment,True,False
20306,2024-07-21,paid,US,mobile,price_sensitive,control,True,True
20307,2024-04-05,organic,India,mobile,casual,treatment,False,False
20308,2024-08-14,referral,US,mobile,casual,treatment,False,False
20309,2024-08-10,organic,India,mobile,power,treatment,False,False
20310,2024-08-24,referral,US,mobile,price_sensitive,treatment,True,True
20311,2024-04-26,organic,US,mobile,casual,control,True,False
20312,2024-07-18,paid,UK,mobile,price_sensitive,control,True,True
